utteranceID,Group,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic
Group_08_274,Group_08,1003.17,1005.08,,,,,,,,,,,,,1,,,,,,
Group_08_275,Group_08,1005.08,1007.37,,,,,,,,,,,,,,,,1,,,
Group_08_276,Group_08,1009.05,1016.07,,,,,,,,,,,,,,,,1,,,
Group_08_277,Group_08,1020.51,1027.83,,,,,,,,,,,,,,1,,1,,,
Group_08_278,Group_08,1030.92,1033.26,,,,,,,,,,,,,,,,,,,
Group_08_279,Group_08,1047.15,1049.73,,,,,,,,,,,,,,,,1,,,
Group_08_280,Group_08,1050.18,1052.82,,,,,,,,,,,,,,,,1,,,
Group_08_281,Group_08,1055.76,1058.25,,,,,,,,,,,,,,,,,,,
Group_08_282,Group_08,1063.77,1066.32,,,,,,,,,,,,,,,,1,,,
Group_08_283,Group_08,1067.34,1071.51,,,,,,,,,,,,,,,,1,,,
Group_08_284,Group_08,1071.63,1077.87,,,,,,,,,,,,,,,,1,,,
Group_08_285,Group_08,1079.31,1083.6,,,,,,,,,,,,,,1,,,,,
Group_08_286,Group_08,1099.02,1101.69,,,,1,,,,,,,,,,,,,,,
Group_08_287,Group_08,1128,1134.54,,,,,,,,,,,,,,,,,,,
Group_08_288,Group_08,1166.1,1168.59,1,,,,,,,,,,,,,,,,,,
Group_08_289,Group_08,1171.53,1176.33,,,,,,,,,,,,,,,,,,,
Group_08_290,Group_08,1177.11,1181.97,,,,1,,,,,,,,,,,,,,,
Group_08_291,Group_08,1184.13,1186.17,,,,,,,,,,,,,,,,,,,
Group_08_292,Group_08,1182.72,1183.5,,,,,,,,1,,,,,,,,,,,
Group_08_293,Group_08,1186.62,1190.58,,,,,,1,,,,,,,,,,,,,
Group_08_294,Group_08,1191.24,1195.74,,,,,,1,,,,,,,,,,,,,
Group_08_295,Group_08,1192.92,1195.17,,,,,1,,,,,,,,,,,,,,
Group_08_296,Group_08,1196.22,1200.99,,,,,,1,,,,,,,,,,,,,
Group_08_297,Group_08,1205.16,1209.08,,,,,1,,,,,,,,,,,,,,
Group_08_298,Group_08,1202.73,1213.71,,,,1,1,,,,,,,,,,,1,,,
Group_08_299,Group_08,1214.07,1217.94,,,,,,,,,,,,,,,,1,,,
Group_08_300,Group_08,1214.23,1216.33,,,,,1,,,,,,,,,,,,,,
Group_08_301,Group_08,1219.5,1224.81,,,,1,,,,,,,,,,,,,1,1,
Group_08_302,Group_08,1221.83,1224.75,,,,,1,,,1,,,,,,,,,,,
Group_08_303,Group_08,1225.23,1225.75,,,,,,,,,,,,,,,,,,,
Group_08_304,Group_08,1227.01,1229.1,,,,1,,,,,,,,,,,,,,,
Group_08_305,Group_08,1229.97,1237.92,,,,,,,,,,,,,,1,,,,,
Group_08_306,Group_08,1235.25,1235.59,,,,,1,,,,,,,,,,,,,,
Group_08_307,Group_08,1235.58,1236.73,,,,,1,,,,,,,,,,,,,,
Group_08_308,Group_08,1238.01,1242,,,,,,,1,,,,,,,,,,,,
Group_08_309,Group_08,1239.08,1240.42,,,,,1,,,,,,,,,,,,,,
Group_08_310,Group_08,1242.36,1245.42,,,,,,1,,,,,,,,,,,,,
Group_08_311,Group_08,1250.07,1252.05,,,,,,,,,,,,,,,,,,,
Group_09_0,Group_09,2.43,5.7,,,,,,,,,,,,,,,,,,,
Group_09_1,Group_09,12.39,16.2,,,,,,,,,,,,,,,,,,,
Group_09_2,Group_09,16.74,21.03,,,,,,,,,,,,,,,,,,,
Group_09_3,Group_09,22.14,24.27,,,,,,,,,,,,,,,,,,,
Group_09_4,Group_09,24.69,28.35,,,,,,,,,,,,,,,,,,,
Group_09_5,Group_09,29.1,33.12,,,,,,,,,,,,,,,,,,,
Group_09_6,Group_09,33.39,36.42,,,,,,,,,,,,,,,,,,,
Group_09_7,Group_09,36.66,41.1,,,,,,,,,,,,,,,,,,,
Group_09_8,Group_09,42.57,46.89,,,,,,,,,,,,,,,,,,,
Group_09_9,Group_09,47.46,52.77,,,,,,,,,,,,,,,,,,,
Group_09_10,Group_09,54.15,57.66,,,,,,,,,,,,,,1,,,,,
Group_09_11,Group_09,61.74,63.4,,,,,,,,,1,,,,,,,,,,
Group_09_12,Group_09,63.51,65.73,,,,,,,,,1,,,,,,,,,,
Group_09_13,Group_09,77.08,77.75,,,,,,,,,1,,,,,,,,,,
Group_09_14,Group_09,77.85,79.58,,,,,,,,1,,,,,,,,,,,
Group_09_15,Group_09,78.25,79.01,,,,,,,,1,,,,,,,,,,,
Group_09_16,Group_09,79.83,82.33,,,,,,,,,,,,,,,,,,,
Group_09_17,Group_09,91.05,93.03,,,,,,,,,,,,,,,,,,,
Group_09_18,Group_09,96.66,97.83,,,,,,,,,1,,,,,,,,,,
Group_09_19,Group_09,103.33,105.99,,,,1,,,,,,,,,,,,,,,
Group_09_20,Group_09,107.83,108.58,,,,,,,,,1,,,,,,,,,,
Group_09_21,Group_09,108.23,111.27,,,,,1,,,,1,,,,,,,,,,
Group_09_22,Group_09,121.26,122.25,,,,,,,,,,,,,,,,,,,
Group_09_23,Group_09,123.02,123.5,,,,,,,,,,,,,,1,,,,,
Group_09_24,Group_09,130.26,133.35,,,,1,,,,,,,,,,,,,,,
Group_09_25,Group_09,131.58,132.83,,,,,1,,,1,,,,,,,,,,,
Group_09_26,Group_09,133.38,135.67,,,,1,,,,,,,,,,,,,,,
Group_09_27,Group_09,135.33,136.77,,,,,1,,,1,,,,,,,,,,,
Group_09_28,Group_09,137.46,140.04,,,,,,,,,,,,,,,,,,,
Group_09_29,Group_09,140.7,146.1,,1,,,,,,,,,,,,,,,,,
Group_09_30,Group_09,160.22,164.84,,,,,1,,,,1,,,,,,,,,,
Group_09_31,Group_09,161.92,164.17,,,,,1,,,1,,,,,,,,,,,
Group_09_32,Group_09,159.72,167.91,,,,,,,,,1,,,,,,,,,,
Group_09_33,Group_09,168.42,170.83,,,,1,,,,,,,,,,,,,,,
Group_09_34,Group_09,171.75,173.75,,,,,,,,,,,,,,1,,,,,
Group_09_35,Group_09,174.81,176.91,,,,,,,,,,,,,,,,,,,
Group_09_36,Group_09,186.51,188.61,1,,,,,,,,,,,,,,,,,,
Group_09_37,Group_09,203.76,205.74,,,,1,,,,,,,,,,,,,,,
Group_09_38,Group_09,205.8,206.85,,,,,,,,1,,,,,,,,,,,
Group_09_39,Group_09,206.97,207.99,,,,,,,,1,,,,,,,,,,,
Group_09_40,Group_09,210.81,215.88,1,,,,,,,,,,,,,,,,,,
Group_09_41,Group_09,216.03,222.27,1,,,,,,,,,,,,1,1,,,,,
Group_09_42,Group_09,228.38,232.56,,,,,,,,,,,,,,,,,,,
Group_09_43,Group_09,226.17,227.15,,,,,,,,,,,,,,,,,,,
Group_09_44,Group_09,232.59,238.62,,,,,,,,,,,,,,,,,,,
Group_09_45,Group_09,232.59,233.83,,,,1,,,,,,,,,,,,,,,
Group_09_46,Group_09,243.39,247.29,,,,,,,,,1,,,,,,,,,,
Group_09_47,Group_09,251.64,254.22,,,,,,,,,,,,,,,,,,,
Group_09_48,Group_09,265.44,265.99,,,,,,,,,1,,,,,1,,,,,
Group_09_49,Group_09,266.42,266.67,,,,1,,,,,,,,,,1,,,,,
Group_09_50,Group_09,266.92,267.95,,,,,,,,1,,,,,,1,,,,,
Group_09_51,Group_09,272.49,276.51,,,,,,,,,,,,,,,,,,,
Group_09_52,Group_09,279.15,281.37,,,,,,,,,1,,,,,,,,,,
Group_09_53,Group_09,280.15,280.83,,,,,1,,,1,,,,,,,,,,,
Group_09_54,Group_09,281.67,292.59,,1,,1,,,,,,,,,,,,,,,
Group_09_55,Group_09,288.33,290.17,,,,,1,,,1,,,,,,,,,,,
Group_09_56,Group_09,298.56,306.24,1,1,,,,1,,,,,,,,,,,,,
Group_09_57,Group_09,308.76,314.07,,,,,,,,,,,,,,,,1,,,
Group_09_58,Group_09,314.34,318.24,,,,,,,,,,,,,,,,1,,,
Group_09_59,Group_09,318.3,318.92,,,,,,,,,,,,,,,,,,,
Group_09_60,Group_09,319.65,321.04,,,,,,,,,1,,,,,,,,,,
Group_09_61,Group_09,321.01,321.99,,,,1,,,,,,,,,,,,,,,
Group_09_62,Group_09,327.15,329.79,1,,,,,,,,,,,,,,,,,,
Group_09_63,Group_09,322.86,326.03,,,,,,,,,,,,,,,,,,,
Group_09_64,Group_09,333.63,336.51,,,,,,,,1,,,,,,,,,,,
Group_09_65,Group_09,336.99,340.35,,,,1,,,,,,,,,,,,,,,
Group_09_66,Group_09,337.92,339.42,,,,,1,,,1,,,,,,,,,,,
Group_09_67,Group_09,340.71,342.63,,1,,,,,,,,,,,,,,,,,
Group_09_68,Group_09,341.82,345.51,,,,,1,,,1,,,,,,,,,,,
Group_09_69,Group_09,352.22,355.14,1,,,1,,,,,,,,,,,,,,,
Group_09_70,Group_09,351.42,251.11,,1,,,,,,,,,,,,,,,,,
Group_09_71,Group_09,355.56,357.54,,,,,,,,1,,,,,,,,,,,
Group_09_72,Group_09,368.01,374.61,,,,,,,,,,,,,,,,,,,
Group_09_73,Group_09,360.33,365.91,1,,,,,,,,,,,,,,,,,,
Group_09_74,Group_09,361.17,367.17,,,,,,,,,1,,,,,,,,,,
Group_09_75,Group_09,374.88,379.04,,,,,,,,,,,,,,,,,,,
Group_09_76,Group_09,389.08,384.87,1,,,,,,,,,,,,,,,,,,
Group_09_77,Group_09,387.69,389.92,,,,,,,,,1,,,,,,,,,,
Group_09_78,Group_09,392.42,393.3,,,,,,,,1,,,,,,,,,,,
Group_09_79,Group_09,394.26,396.17,,,,,,,,,,,,,,,,,,,
Group_09_80,Group_09,396.02,400.53,1,,,,,,,,,,,,,,,,,,
Group_09_81,Group_09,397.5,398.91,,,,,,,,1,,,,,,,,,,,
Group_09_82,Group_09,417.72,420.63,1,,,1,,,,,,,,,,,,,,,
Group_09_83,Group_09,420.75,421.05,,,,,,,,1,,,,,,,,,,,
Group_09_84,Group_09,421.25,422.73,,,,,,,,,,,,,,,,,,,
Group_09_85,Group_09,423.15,425.5,,,,1,,,,,,,,,,,,,,,
Group_09_86,Group_09,424.5,427.38,,,,,,,,1,,,,,,,,,,,
Group_09_87,Group_09,430.65,432.66,,,,,,,,,,,,,,,,,,,
Group_09_88,Group_09,433.11,441.39,,,,,1,,,,,,,,,,,,,,
Group_09_89,Group_09,433.33,434.01,,,,,,,,1,,,,,,,,,,,
Group_09_90,Group_09,434.08,436.58,,,,1,,,,,,,,,,,,,,,
Group_09_91,Group_09,441.48,444.24,,,,,,,,,,,,,,,,,,,
Group_09_92,Group_09,454.41,459.18,,,,,,,,,1,,,,,,,,,,
Group_09_93,Group_09,456.83,458.08,,,,,1,,,1,,,,,,,,,,,
Group_09_94,Group_09,459.42,462.78,,,,,,,,,1,,,,,,,,,,
Group_09_95,Group_09,460.38,461.92,,,,1,1,,,,,,,,,,,,,,
Group_09_96,Group_09,464.04,465.52,,1,,,,,,,,,,,,,,,,,
Group_09_97,Group_09,464.04,466.67,,,,,1,,,,,,,,,,,,,,
Group_09_98,Group_09,467.67,469.38,,,,,,,,,,,,,,1,,,,,
Group_09_99,Group_09,476.16,481.17,,,,,,,,,,,,,1,,,,,,
Group_09_100,Group_09,481.59,482.92,,,,1,,,,,,,,,,,,,,,
Group_09_101,Group_09,482.83,486.51,,,,,1,,,1,,,,,,,,,,,
Group_09_102,Group_09,487.33,484.42,,,,,,,,,,,,,,,,,,,
Group_09_103,Group_09,492.66,495.17,,,,,,,,,,,,,,,,,,,
Group_09_104,Group_09,493.92,497.7,,,,,,,,,,,,,,,,,,,
Group_09_105,Group_09,500.46,502.89,,,,,,,,,,,,,,,,,,,
Group_09_106,Group_09,502.92,506.76,,,,,,,,,,,,,,,,,,,
Group_09_107,Group_09,506.79,509.76,,,,,,,,,,,,,,,,1,,,
Group_09_108,Group_09,513.33,515.31,,,,,,,,,,,,,,,,,,,
Group_09_109,Group_09,515.43,518.52,,,,1,,,,,,,,,,,,,,,
Group_09_110,Group_09,515.92,520.95,,,,1,,,,,,,,,,1,,,,,
Group_09_111,Group_09,523.02,523.75,1,,,,,,,,,,,,,1,,,,,
Group_09_112,Group_09,524.17,526.98,,,,,,,,1,,,,,,,,,,,
Group_09_113,Group_09,524.56,524.85,,,,,,,,1,,,,,,,,,,,
Group_10_0,Group_10,3.9,6.4,,,,,,,,,,,,,,,,,,,
Group_10_1,Group_10,14.67,19.08,,,,,,,,,,,,,,,,,,,
Group_10_2,Group_10,7.37,7.65,,,,,,,,,,,,,,,,,1,,
Group_10_3,Group_10,15.38,18.92,,,,,,,,,,,,,,,,,,,
Group_10_4,Group_10,19.67,23.17,,,,,,,,,,,,,,,,,,,
Group_10_5,Group_10,24.01,26.75,,,,,,,,,,,,,,,,,,,
Group_10_6,Group_10,27.57,30.84,,,,,,,,,,,,,,,,,,,
Group_10_7,Group_10,31.53,42.59,,,,,,,,,,,,,,,,,,,
Group_10_8,Group_10,43.52,51.002,,,,,,,,,,,,,,,,,,,
Group_10_9,Group_10,51.75,54.58,,,,,,,,,,,,,,,,,,,
Group_10_10,Group_10,55.33,57.08,,,,1,,,,,,,,,,,,,,,
Group_10_11,Group_10,57.33,57.4,,,,,,,,1,,,,,,,,,,,
Group_10_12,Group_10,57.59,58.32,,,,,,,,,,,,,,,,,,,
Group_10_13,Group_10,58.47,59.92,,,,,,,,,,,,,,,,,,,
Group_10_14,Group_10,60.67,65.67,,,,,,,,,,,,,,,,,,,
Group_10_15,Group_10,66.58,70,,1,,,1,,,,,,,,,,,1,,,
Group_10_16,Group_10,68.25,69.5,,1,,,,,,,,,,,,,,,,,
Group_10_17,Group_10,71.73,72.25,,,,,,,,,,,,,,,,,,,
Group_10_18,Group_10,74,74.98,,,,,,,,,1,,,,,,,,,,
Group_10_19,Group_10,78.08,79.06,,,,,,,,,,,,,,,,,,,
Group_10_20,Group_10,79.58,82.08,,,,,1,,,,1,,,,,,,,,,
Group_10_21,Group_10,82.33,82.84,,,,,,,,,,,,,,,,,,,
Group_10_22,Group_10,82.97,87.91,,1,,,,1,,,,,,,,,,,,,
Group_10_23,Group_10,85.41,86.17,,,,,1,,,,,,,,,,,,,,
Group_10_24,Group_10,87.41,90.17,,,,,1,,,,,,,,,,,1,,,
Group_10_25,Group_10,96.5,98,,,,,,,,,1,,,,,,,,,,
Group_10_26,Group_10,100,101.08,,,,,,,,1,,,,,,,,,,,
Group_10_27,Group_10,100.84,102.85,,,,,1,,,,1,,,,,,,,,,
Group_10_28,Group_10,104.33,105.32,,,,,,,,,,,,,,,,,,,
Group_10_29,Group_10,104.59,106.59,,,,,,,,1,,,,,,,,,,,
Group_10_30,Group_10,108.83,110.92,,,,,,,,,,,,,,,,1,,,
Group_10_31,Group_10,111.42,111.62,,,,,1,,,,,,,,,,,,,,
Group_10_32,Group_10,115.17,115.92,,,,,,,,,,,,,,,,,,,
Group_10_33,Group_10,117.42,119.17,,,,,,,,,1,,,,,,,,,,
Group_10_34,Group_10,117.46,118.87,,,,,,,,,1,,,,,,,,,,
Group_10_35,Group_10,119.75,128.25,,1,,,,,,,1,,,,,,,,,,
Group_10_36,Group_10,119.75,129.84,,1,,,,,,,1,,,,,,,,,,
Group_10_37,Group_10,123,123.75,,,,,1,,,,,,,,,,,,,,
Group_10_38,Group_10,130.33,131.08,,,,,,,,,,,,,,,,1,,,
Group_10_39,Group_10,132.58,133.08,,,,,,,,,,,,,,,,,,,
Group_10_40,Group_10,136.34,142.91,1,,,,,,,,1,,,,,,,,,,
Group_10_41,Group_10,138.43,139.92,,,,,,,,,1,,,,,,,1,,,
Group_10_42,Group_10,142.92,144.13,,,,,,,,,,,,,,,,,,,
Group_10_43,Group_10,145.5,146,,,,,,,,,,,,,,,,,,,
Group_10_44,Group_10,146.28,150.25,,,,,,,,,,,,,,,,1,,,
Group_10_45,Group_10,149.75,150.11,,,,,,,,1,,,,,,,,,,,
Group_10_46,Group_10,151.46,153,,,,,,1,,,,,,,,,,,,,
Group_10_47,Group_10,157.81,163.33,,,,,,,1,,,,,,,,,,,,
Group_10_48,Group_10,161.42,163.39,,,,,1,,,,,,,,,,,1,,,
Group_10_49,Group_10,166.41,167.67,,,,,,,1,,,,,,,,,,,,
Group_10_50,Group_10,167.39,170,,,,,1,,,1,,,,,,,,,,,
Group_10_51,Group_10,171.5,173.26,,,,,,,,,,,,,,,,,,,
Group_10_52,Group_10,180.78,202.56,,,,1,1,,1,,1,,,,,,,,,,
Group_10_53,Group_10,184.06,202.21,,1,,,1,1,,,1,,,,1,,,,,,
Group_10_54,Group_10,203.33,216.41,,,,,1,,,,1,,,,,,,,,,
Group_10_55,Group_10,207.46,217,,,,,1,,,,1,,,,,,,,,,
Group_10_56,Group_10,208.39,212.15,,,,,,,,,,,,,,,,,,,
Group_10_57,Group_10,217.89,219.78,,,,,,,,,1,,,,,,,,,,
Group_10_58,Group_10,218.23,220.5,,,,,,,,1,,,,,,,,,,,
Group_10_59,Group_10,223,225,,1,,,,,,,,,,,,,,,,,
Group_10_60,Group_10,224.72,225.48,,,,,1,,,,,,,,1,,,,,,
Group_10_61,Group_10,228.21,228.74,,,,,,,,,,,,,,,,,,,
Group_10_62,Group_10,234.11,235.39,,,,,,,,,,,,,1,,,,,,
Group_10_63,Group_10,247.61,254.24,,,,1,,,,,1,,,,,,,,,,
Group_10_64,Group_10,250.73,250.83,,,,,,,,1,,,,,,,,,,,
Group_10_65,Group_10,250.75,251.5,,,,,,,,1,,,,,,,,,,,
Group_10_66,Group_10,260.9,262.41,,,,,,,,,1,,,,,,,,,,
Group_10_67,Group_10,263.83,268.91,1,,,,,,,,,,,,,,,,,,
Group_10_68,Group_10,265.91,269.13,,,,,1,,,,1,,,,,,,,,,
Group_10_69,Group_10,270,270.72,,,,,,,,1,,,,,,,,,,,
Group_10_70,Group_10,270,274,,1,,,,,1,,,,,,,,,,,,
Group_10_71,Group_10,274.24,275.81,,,,,,,,,,,,,1,,,,,,
Group_10_72,Group_10,278.32,281.31,,,,,,,,,,,,,,,,1,,,
Group_10_73,Group_10,280.08,283.33,,,,,1,,,,1,,,,,,,,,,
Group_10_74,Group_10,283.84,286.57,,,,,,,,,1,,,,,,,,,,
Group_10_75,Group_10,284.97,285.4,,,,,1,,,,1,,,,,,,,,,
Group_10_76,Group_10,286.92,290.71,,,,1,,,,,,,,,,,,,,,
Group_10_77,Group_10,289.78,290.41,,,,,1,,,,,,,,,,,,,,
Group_10_78,Group_10,295.5,301.5,,1,,1,1,,,,,,,,,,,,,,
Group_10_79,Group_10,297.14,297.73,,,,,,,,,,,,,,,,,,,
Group_10_80,Group_10,302.51,307.26,,,,1,,,,,1,,,,,,,,,,
Group_10_81,Group_10,303,305,,,,,,,,,1,,,,,,,,,,
Group_10_82,Group_10,307.81,312.48,,,,1,,,,,,,,,,,,,,,
Group_10_83,Group_10,309.17,310.42,,,,,,,,1,,,,,,,,,,,
Group_10_84,Group_10,309.91,310.17,,,,,,,,,,,,,,,,,,,
Group_10_85,Group_10,312.89,313.67,,,,1,,,,,,,,,,,,,,,
Group_10_86,Group_10,313.87,314.17,,,,,,,,1,,,,,,,,,,,
Group_10_87,Group_10,316.91,319.14,,,,,,,,,,,,,,,,,,,
Group_10_88,Group_10,320.47,320.71,,,,,,,,,,,,,,1,,,,,
Group_10_89,Group_10,320.63,322,1,,,,,,,,,,,,,,,,,,
Group_10_90,Group_10,322.72,326,1,,,,,,,,,,,,,,,,,,
Group_10_91,Group_10,323.25,324.18,,,,,,,,,,,,,,,,,,,
Group_10_92,Group_10,327.82,333.09,,,,1,1,,,,,,,,1,,,1,,,
Group_10_93,Group_10,329.82,334.59,,,,1,1,,,,,,,,,,,,,,
Group_10_94,Group_10,335.64,336.41,,,,,,,,,,,,,,,,1,,,
Group_10_95,Group_10,335.87,337.17,,,,,,,,,,,,,,,,,,,
Group_10_96,Group_10,342.68,349,,,,1,,,,,,,,,,,,1,,,
Group_10_97,Group_10,343.5,350.5,,,,,1,,,,,,,,,,,1,,,
Group_10_98,Group_10,344.52,350.68,,,,,1,,,,,,,,,,,1,,,
Group_10_99,Group_10,352.82,353.23,,,,,,,,,,,,,,,,,,,
Group_10_100,Group_10,353.34,355.84,,,,,,,,,,,,,,,,,,,
Group_10_101,Group_10,355.32,359.09,,,,,1,,,,,,,,,,,1,,,
Group_10_102,Group_10,359.57,365.67,1,,,1,,,,,,,,,,,,,,,
Group_10_103,Group_10,361.92,363.41,1,,,,1,,,,,,,,,,,1,,,
Group_10_104,Group_10,366.42,373.25,,,1,,,,,,,,,,,,,,,,
Group_10_105,Group_10,373.75,382.59,1,,,,1,,1,,,,,,,,,,,,
Group_10_106,Group_10,374,383.09,1,,,,1,,1,,,,,,,,,,,,
Group_10_107,Group_10,376.5,378.5,1,,,,1,,,,,,,,,,,,,,
Group_10_108,Group_10,383.74,386.09,,,,,,,,,,,,,,,,,,,
Group_10_109,Group_10,387.42,390.67,1,,,,,,,,,,,,,,,,,,
Group_10_110,Group_10,388.42,389.17,1,,,,1,,,,,,,,,,,,,,
Group_10_111,Group_10,391.12,396.25,1,,,1,,,,,,,,,,,,,,,
Group_10_112,Group_10,394.25,397,1,,,1,,,,,,,,,,1,,,,,
Group_10_113,Group_10,398.25,403.09,1,,,,,,,,,,,,,,,,,,
Group_10_114,Group_10,399.5,402.33,,,,,,,,,,,,,,1,,,,,
Group_10_115,Group_10,405.01,407.59,1,,,,,,,,,,,,,,,,,,
Group_10_116,Group_10,407.84,417.67,1,,,1,1,,,,,,,,,,,,,,
Group_10_117,Group_10,410.18,418.67,1,,,,1,,,,1,,,,,,,,,,
Group_10_118,Group_10,411.17,413.12,1,,,,1,,,,,,,,,,,,,,
Group_10_119,Group_10,414.67,416.42,,,,,,,,,,,,,,,,,,,
Group_10_120,Group_10,419.67,424.5,,,,,,,,,,,,,,,,,,,
Group_10_121,Group_10,422,427.84,,,,1,1,,,,,,,,,,,,,,
Group_10_122,Group_10,426.08,426.59,,,,,,,,1,,,,,,,,,,,
Group_10_123,Group_10,428.82,430.07,,,,,,,,1,,,,,,,,,,,
Group_10_124,Group_10,429.34,430.58,,,,,,,,1,,,,,,,,,,,
Group_10_125,Group_10,430.59,431.57,,,,,,,,,,,,,,,,,,,
Group_10_126,Group_10,433.32,443.42,,1,,1,,,,,,,,,,,,,,,
Group_10_127,Group_10,439.15,440.63,,1,,,,,,,,,,,,,,,,,
Group_10_128,Group_10,445.5,451.75,,,,,,,,,1,,,,,1,,,,,
Group_10_129,Group_10,447.5,450.84,,,,1,1,,,,,,,,,,,,,,
Group_10_130,Group_10,449.5,449.75,,,,1,,,,,,,,,,,,,,,
Group_10_131,Group_10,455.32,456.02,,,,,,,,,,,,,,,,,,,
Group_10_132,Group_10,457.59,460.34,,,,1,,,,,,,,,,,,,,,
Group_10_133,Group_10,460.84,463.67,,,,1,,,,,,,,,,,,,,,
Group_10_134,Group_10,465.42,466.42,,,,,,,,,1,,,,,,,,,,
Group_10_135,Group_10,468.37,469.5,,,,,,,,,,,,,,,,,,,
Group_10_136,Group_10,470.5,474.67,,,,,,,,,1,,,,,,,,,,
Group_10_137,Group_10,473.25,475,,1,,,1,,,,,,,,,,,,,,
Group_10_138,Group_10,475.5,478.03,,,,,,,,,,,,,,,,,,,
Group_10_139,Group_10,478.57,488.62,,,,1,1,,,,1,,,,,,,,,,
Group_10_140,Group_10,478.68,479.85,1,,,,1,,,,,,,,,,,,,,
Group_10_141,Group_10,482.31,484.07,,,,,1,,,,1,,,,,,,,,,
Group_10_142,Group_10,491.17,491.91,,,,,,,,,1,,,,,,,,,,
Group_10_143,Group_10,492.13,492.58,,,,,,,,,,,,,,,,,,,
Group_10_144,Group_10,497.23,499,,,,,,,,,1,,,,,,,,,,
Group_10_145,Group_10,499.5,500,,,,,,,,,1,,,,,,,,,,
Group_10_146,Group_10,502,505.56,,,,,,,,,,,,,,,,1,,,
Group_10_147,Group_10,502.75,503.25,,,,,,,,,,,,,,,,,,,
Group_10_148,Group_10,505.06,509.53,,,,1,1,,,,,,,,,,,1,,,
Group_10_149,Group_10,510.91,511.41,,,,,,,,,,,,,1,,,,,,
Group_10_150,Group_10,512.89,517.92,1,,,,,,,,,,,,,,,,,,
Group_10_151,Group_10,519.25,526.25,,1,,,1,,,,1,,,,,,,,,,
Group_10_152,Group_10,523,528,,1,,1,1,,,,1,,,,,,,,,,
Group_10_153,Group_10,528.5,535.07,,,,1,1,,1,,,,,,,,,,,,
Group_10_154,Group_10,529.58,531.84,,,,1,1,,,,,,,,,,,,,,
Group_10_155,Group_10,536.56,541.42,,,,,,,,,1,,,,,,,,,,
Group_10_156,Group_10,539.14,542.64,,,,1,,,,,,,,,,,,,,,
Group_10_157,Group_10,545.42,546.91,,,,,,,,,1,,,,,,,,,,
Group_10_158,Group_10,549.9,556.08,,,,1,,,,,1,,,,,,,,,,
Group_10_159,Group_10,551,551.5,,,,,,,,1,,,,,,,,,,,
Group_10_160,Group_10,552.5,555.25,,,,1,,,,,,,,,,,,,,,
Group_10_161,Group_10,556.28,556.83,,,,,,,,,,,,,1,,,,,,
Group_10_162,Group_10,556.85,561.58,,,,,,1,,,,,,,,1,,1,,,
Group_10_163,Group_10,561.81,562.08,,,,,,,,1,,,,,,,,,,,
Group_10_164,Group_10,562.39,568.75,,,,1,,,,,,,,,,,,,,,
Group_10_165,Group_10,563.42,569.37,,1,,,,,,,,,,,,,,,,,
Group_10_166,Group_10,571.75,572.5,,,,,,,,,,,,,,,,,,,
Group_10_167,Group_10,575,577.25,,,,,,,,,1,,,,,1,,,,,
Group_10_168,Group_10,577,578,,,,,,,,,,,,,,,,,,,
Group_10_169,Group_10,581,589.17,,,,,,,1,,,,,,,,,,,,
Group_10_170,Group_10,585.84,586.41,,,,,1,,,,,,,,,,,,,,
Group_10_171,Group_10,586.17,587.67,,,,,1,,,,1,,,,,,,,,,
Group_10_172,Group_10,589.42,601.34,,,,,1,1,,,1,,,,,,,,,,
Group_10_173,Group_10,596.5,603.02,,,,,1,,,1,,,,,,,,,,,
Group_10_174,Group_10,601.75,604.25,1,,,,1,,,,,,,1,,,,,,,
Group_10_175,Group_10,606,609.75,,,,,,,,,,,,,,,,,,,
Group_10_176,Group_10,610.81,613.78,,1,,,,,,,,,,,,,,,,,
Group_10_177,Group_10,614.67,616.41,,1,,1,1,,1,,,,,,,,,1,,,
Group_10_178,Group_10,615.14,627.57,,,,,1,,,1,,,,,,,,,,,
Group_10_179,Group_10,626.25,626.43,,,,,,,,1,,,,,,,,,,,
Group_10_180,Group_10,630.31,631.24,,,,,,,,1,,,,,,,,,,,
Group_10_181,Group_10,635.04,637.63,1,,,,,,,,,,,,,,,,,,
Group_10_182,Group_10,637.65,638.42,1,,,,,,,,,,,,,,,,,,
Group_10_183,Group_10,640.89,651.34,1,,,,1,,,,,,,,,,,,,,
Group_10_184,Group_10,642.92,650.75,1,,,,1,,,,,,,,,,,,,,
Group_10_185,Group_10,647.18,647.5,1,,,,1,,,,,,,,,,,,,,
